unique_id,mode,gender,hold racket handed,play years,level,swing9_median_az,swing13_median_az,swing14_median_az,swing18_rms_ax,swing11_median_az,swing21_median_az,swing6_median_az,swing13_rms_ax,swing21_std_az,swing26_median_az,swing22_rms_ax,swing18_std_az,swing23_median_az,swing19_rms_ax,swing9_mean_gz,swing25_std_az,swing17_rms_ax,swing21_mean_ax,swing24_rms_ax,swing16_rms_ax,swing24_median_gx,swing24_median_az,swing11_rms_ax,swing14_rms_ax,swing27_median_az,swing17_median_az,swing21_rms_ax,swing25_min_gy,swing8_mean_ax,swing8_median_az,swing10_rms_ax,swing20_mean_ax,swing13_mean_ax,swing5_median_az,swing18_mean_az,swing7_rms_ax,swing19_median_az,swing22_median_az,swing8_max_ay,swing13_rms_az,swing26_mean_ax,swing20_median_gx,swing10_std_az,swing25_rms_az,swing12_rms_ax,swing9_mean_az,swing23_mean_gy,swing7_median_az,swing22_median_gy,swing9_rms_ax,swing27_max_ay,swing15_median_az,swing19_mean_ax,swing7_mean_az,swing20_median_az,swing12_std_az,swing10_median_az,swing27_mean_ay,swing21_median_gz,swing13_mean_az,swing16_median_az,swing22_mean_gy,swing5_mean_ax,swing5_mean_az,swing23_rms_az,swing9_mean_ax,swing22_median_gz,swing17_std_az,swing19_std_az,swing6_rms_ax,swing18_median_az,swing16_mean_az,swing15_std_az,swing13_std_az,swing17_median_gz,swing22_std_az,swing22_max_ay,swing27_mean_ax,mode,swing26_mean_gy,swing26_rms_ax,swing9_std_az,swing7_mean_gz,swing21_rms_az,swing7_max_ax,swing17_mean_ay,swing27_median_ay,swing25_max_ay,swing12_min_gy,swing22_mean_ax,swing8_rms_ax,swing22_min_ay,swing19_min_gy,swing23_std_az,swing10_mean_ax,swing25_mean_gy,swing5_mean_gz,swing17_median_gx,swing20_mean_gy,swing12_median_az
1136,2,1,1,1,4,-20.0,239.5,177.0,8817.725117,13.5,1011.0,278.5,9246.106378,3812.467098,349.0,7984.797506,3647.658063,678.0,8300.612314,-2424.956522,3884.375252,8820.382114,-5674.753623,8588.429744,8511.937121,7010.5,580.0,8861.787528,8426.79937,-588.5,660.5,8037.419043,-385,-5925.308824,566.0,9794.065499,-5468.073529,-6689.720588,45.0,626.9565217,9834.585607,244.0,141.5,1136,4142.914646,-6225.102941,6299.0,3787.65662,4233.355544,8600.011671,354.884058,17705.31884,1176.0,21212.5,8450.210057,1651,398.5,-6044.647059,1749.898551,759.0,3586.677056,448.0,-261.2352941,-16043.0,11.17647059,301.0,20069.88235,-5934.318841,3.304347826,3792.111144,-6024.594203,-12084.5,3975.113445,3768.140056,8877.852312,86.0,651.0724638,3696.067235,4142.89957,-24183.5,3703.693347,-529,-3079.5,2,18539.89706,8679.629489,3426.18317,1912.405797,3937.61919,7071,-7597.897059,-31.5,-3084,-6373,-5496.205882,8253.646648,-18896,-3859,3641.387101,-6096.294118,17149.26087,99.72463768,11634.0,15803.38235,-129.0
1137,3,1,1,1,4,-63.0,276.0,-181.0,4240.662958,141.0,104.0,757.0,4440.545831,3107.445859,-251.0,3164.250767,2917.384788,153.0,4587.902402,-4998.142857,2817.436825,4407.186231,-3128.980952,3956.753413,4041.917197,16692.0,45.0,5114.097759,4886.501505,67.5,102.0,4129.553636,-8639,-3213.761905,-97.0,4668.465359,-3034.257143,-3310.628571,428.0,334.3047619,4705.653622,110.0,-86.0,2758,3254.958682,-3268.780952,10864.0,3212.591622,2822.586786,4907.120481,101.1428571,8704.314286,224.0,3172.0,5001.983965,481,206.0,-3566.409524,319.2,384.0,3261.66065,14.0,-2511.0,-16212.0,141.4285714,461.0,6246.190476,-3619.257143,379.4095238,2993.580062,-3452.066667,-20455.0,3725.056571,3893.332168,3559.376181,15.0,188.9428571,3015.130224,3251.884681,-13946.0,2590.298526,1481,-3236.634615,3,7215.685714,4673.749426,3265.362482,-5469.590476,3135.859238,1986,-2115.104762,-1141.5,1682,-9407,-2642.87619,4523.404755,-12767,-13602,2959.426716,-3259.457143,7110.152381,-808.6,16723.0,8984.628571,88.0
1138,4,1,1,1,4,238.0,105.5,-14.5,4580.267876,294.5,212.5,688.5,4863.963093,3530.696702,-78.0,3735.95768,3280.718521,72.5,5204.673279,-1447.62963,3088.832536,4535.470963,-3549.703704,4433.640818,5037.4477,17861.0,139.5,4484.884332,4807.434024,78.0,87.5,4955.349057,-1495,-3186.027778,-108.5,4562.117499,-3929.027778,-3193.138889,555.0,509.6759259,4677.747292,190.5,692.5,2754,3556.543957,-3390.592593,15227.5,3401.74905,3110.3538,4497.790829,432.6203704,15392.10185,324.0,9328.5,4410.01368,755,127.5,-3653.574074,460.3148148,361.0,3146.527847,60.5,-3931.345794,-228.5,392.712963,-25.0,13875.39815,-3228.111111,803.4166667,2858.373327,-3133.083333,-24843.0,3245.09468,3843.307437,4571.32147,83.0,88.06481481,3518.46111,3534.795814,-8608.5,3123.372115,-181,-3796.700935,4,13844.16667,4800.581348,3260.713259,-4498.074074,3724.159504,2141,-2909.925926,-2081.0,-195,-9445,-2289.694444,4558.623471,-11482,-5169,2839.836804,-3334.833333,14456.48148,-3114.62963,13367.5,12375.86111,168.0
1139,5,1,1,1,4,394.5,-4.0,248.0,4674.862377,208.0,137.0,738.0,5096.286654,3327.261018,316.0,4816.372094,3444.613768,-159.0,4379.686659,-5699.358491,3695.92702,4894.060499,-3502.047619,4648.085785,4712.064387,9607.0,336.0,3741.891965,4607.989824,385.0,447.0,5231.680208,-8651,-3102.504762,534.0,4689.547252,-3280.009524,-3733.733333,72.0,520.2735849,5392.418177,921.0,76.0,1071,3189.615519,-3480.238095,11914.0,3005.154812,3697.134821,4922.441432,337.3018868,10810.65714,429.0,5436.0,4924.2234,202,449.0,-2884.485714,366.9142857,-41.0,4041.172137,191.0,-3240.12381,-12453.0,85.2,385.0,10416.26667,-4267.695238,954.3142857,2777.922742,-3567.622642,-11809.0,2852.104641,3335.112912,4288.255469,670.0,548.7333333,3203.040759,3188.477399,-11504.0,2796.394911,749,-3635.304762,5,9341.933333,4976.393669,3480.541958,-3722.428571,3335.998303,1507,-2866.085714,-2177.0,927,-7823,-3449.12381,4163.613846,-12694,-17629,2771.855112,-3406.380952,10437.41905,2637.333333,9466.0,10139.34286,74.0
1140,6,1,1,1,4,-64.0,143.0,-331.0,4912.401378,189.5,-276.5,502.0,5345.657264,3133.04972,312.0,5527.359928,3538.340419,-5.0,4696.052515,-2831.93,3215.004122,4813.833052,-3643.29,5088.257851,4798.362694,15102.0,188.0,4536.968327,5068.273558,-62.0,618.0,5238.142618,-13459,-3068.434343,112.0,5134.27088,-3096.575758,-3750.96,262.0,-91.01010101,3107.337468,-102.0,-91.0,979,3755.104839,-3450.676768,21463.0,3246.169523,3215.609819,4760.766309,300.7,9406.32,-109.0,6048.0,5306.839405,696,-359.0,-3408.04,245.57,-443.0,3151.764037,-4.0,-3322.676768,-11656.5,164.81,468.0,8149.888889,-3382.1,63.86,3092.856304,-3514.51,-16889.0,3559.157129,3455.639275,5149.021945,-124.0,300.6464646,4091.433338,3751.486374,-19871.5,3405.524334,2396,-3661.080808,6,7564.525253,4747.841567,3941.518726,-7482.62,3137.994863,2284,-3072.7,-1383.0,1352,-5666,-3766.787879,4701.054246,-17619,-21128,3088.550705,-3545.323232,8329.85,-5232.43,11545.0,7397.010101,-139.0
1141,7,1,1,1,4,-166.5,314.0,-336.0,4696.032806,134.5,552.5,-150.5,5645.853639,3291.525919,109.5,4549.699478,3903.775553,-210.0,5439.861629,-3601.067308,2945.600537,7896.593361,-3508.923077,4960.173368,4740.149028,16805.5,228.5,5791.528305,5479.323066,223.5,1628.0,5076.3325,-11811,-3406.807692,88.5,5403.342839,-3356.596154,-3938.903846,66.0,-42.00961538,6009.757299,1468.0,6.0,560,3691.216518,-4052.701923,14473.5,3363.016466,2970.772916,5419.5045,-176.6826923,9734.653846,-97.5,5566.5,5910.297224,1269,355.0,-3020.375,-202.1442308,79.5,2786.335404,-9.0,-3885.384615,-20047.5,30.21153846,-395.0,9219.605769,-3958.346154,-200.6923077,2949.685223,-3914.259615,-12161.5,5307.165675,3975.630764,6152.855925,575.0,-713.4711538,3784.946567,3691.09288,-8278.5,3566.876728,1523,-3467.25,7,10381.125,5933.024996,4040.344057,-3726.673077,3292.906305,892,-5603.192308,-1800.0,855,-9896,-2961.586538,5388.667933,-11315,-15533,2914.989511,-3531.105769,8055.153846,-6568.682692,4124.0,10688.19231,-256.0
1142,8,1,1,1,4,152.0,186.5,197.5,5823.706476,175.0,450.0,260.0,6734.982668,4340.027045,-70.0,5918.877034,3178.336449,1121.5,5629.422679,-2615.782609,4057.13442,6467.947903,-3813.576087,5284.332949,5706.156349,13921.0,74.5,4954.749886,4733.818527,-148.0,566.0,6128.95106,-25541,-3714.282609,-372.5,6304.057004,-3771.76087,-3976.858696,-258.5,-185.7826087,5237.189671,-4.5,320.0,2677,3946.58232,-3890.054348,10248.0,4838.844426,4057.300073,3659.979103,441.7173913,7302.597826,857.5,13204.0,5401.623271,2544,753.0,-3792.021739,187.5869565,681.0,2073.877337,107.5,-1790.076923,-16967.0,193.8369565,1073.0,12193.40659,-3414.01087,-41.5326087,4294.522204,-3465.043478,-15159.0,4761.093415,3706.314744,6246.862326,280.0,334.7391304,2378.494072,3941.819281,-20996.0,3510.985928,976,-2546.307692,8,5552.163043,5853.118007,3714.591602,-2652.532609,4340.911638,4059,-4100.10989,-466.0,2005,-5986,-4013.582418,5721.777447,-19097,-9838,4291.947929,-4552.923913,7708.434783,-5325.836957,15029.0,11794.01087,25.0
1143,8,1,1,1,4,-30.0,612.0,541.5,4151.755769,464.0,746.0,90.0,5025.152656,3398.431204,120.0,5046.89722,2262.907489,536.0,5441.881518,-6597.628571,5022.910692,5099.904604,-3402.552381,5889.243565,5875.53466,16419.0,606.0,6374.009816,5713.120314,603.0,473.0,5681.557541,-15001,-3060.971429,468.0,4821.258366,-3584.866667,-3059.733333,-96.0,1144.352381,6144.551709,524.0,-60.0,1738,3325.492127,-3590.209524,16145.0,2860.005062,5060.588631,6187.599168,125.8571429,4711.161905,-242.0,2072.0,5451.799083,1706,597.0,-3546.228571,94.68571429,34.0,3816.566938,67.0,-2985.07619,-21377.0,802.8761905,222.0,1616.247619,-3788.495238,108.4285714,3551.377717,-3621.980952,-25294.0,3380.464415,3270.171294,5204.239693,586.0,26.1047619,3364.288193,3227.117554,-16100.0,3800.848912,2587,-3040.304762,8,3791.933333,5059.327476,3698.042544,-4128.190476,3417.45968,4133,-2978.609524,-2171.0,1462,-23597,-3230.047619,4729.722762,-13553,-8903,3539.949597,-2988.228571,9563.514286,-5160.895238,10107.0,4135.466667,784.0
1144,9,1,1,1,4,1826.0,3.0,-647.0,4491.236105,80.5,200.0,-251.0,4547.918106,2724.907534,263.5,4601.850579,3351.58387,128.5,5242.176459,8712.60396,2894.499196,4052.558505,-3314.95,4761.405519,4598.552444,10659.0,106.0,4591.922999,5395.756431,-40.0,317.5,4499.043646,-12744,-2635.53,-322.0,4426.399992,-3391.15,-3079.94,-461.5,154.6138614,3092.960462,384.5,767.0,-586,3085.845669,-3423.93,11805.0,3339.230306,2903.395349,4288.204123,1196.881188,8958.2,-476.5,5863.0,4177.488643,1084,31.0,-3653.93,-262.74,-158.5,3379.772803,-729.5,-3534.61,-9597.5,404.91,-517.0,8541.13,-3096.69,-330.3,3167.696265,-2969.188119,-17932.5,2830.363483,3135.164895,3553.965193,-250.0,11.35,2990.292002,3059.165145,-4000.0,3251.766055,2100,-3260.29,9,8017.37,4977.068711,3085.343954,-6717.81,2757.919553,1519,-3457.46,-1498.0,1242,-9426,-2908.99,3640.925076,-7853,-11382,3155.460697,-3015.41,9408.54,-3452.11,10571.5,9734.68,-511.5
1145,9,1,1,1,4,88.0,692.0,-250.0,3691.073169,155.5,881.0,273.5,4508.647483,2547.317842,391.0,4919.57558,2414.449031,255.0,3590.926044,-2903.188119,2692.353093,4588.149275,-3088.960396,4949.989077,2951.543196,14848.0,236.0,4340.979244,3262.294219,296.5,809.5,4437.1141,-8075,-2728.96,252.0,3811.093077,-2982.31,-2828.61,-190.0,529.3366337,3640.54133,676.0,250.5,1384,3087.04752,-3868.23,12841.0,1762.49919,2713.554421,4970.947987,-20.0990099,11862.28713,217.0,5515.5,5073.62313,3247,817.5,-2777.09,-224.6138614,58.0,3503.548772,167.5,-2959.55,-3487.0,963.99,-349.0,8268.44,-3252.742574,167.4851485,2301.113075,-3742.118812,-21981.0,3417.572979,2637.154024,4177.952338,-370.0,-27.27722772,2430.706043,2932.675514,-13462.5,3729.872841,1945,-3188.04,9,6208.3,5590.304644,3132.230558,-3001.188119,2592.524025,46,-3364.64,-1185.0,2493,-13459,-3201.41,3608.979645,-9437,-6370,2254.585743,-2927.84,9154.188119,-3427.693069,11239.0,9312.85,106.0
1146,9,1,1,1,4,-420.5,522.0,-226.0,4773.644355,-101.0,-353.0,258.0,4670.048251,2922.437232,46.0,5043.276919,2461.063789,-361.0,5206.359026,1299.588235,2660.205785,4337.722292,-2985.362745,4808.148167,4317.890137,10074.0,536.5,4257.885813,4461.112028,-320.0,72.5,4119.223324,-8205,-3194.186275,48.0,4238.191537,-3725.421569,-3122.411765,-64.5,63.52941176,4211.15799,-660.0,-71.0,1114,3485.203409,-3330.22549,7594.5,2962.532238,2711.993676,4653.993929,14.76470588,6651.990196,-151.0,5024.5,4552.86913,2102,-349.5,-3685.712871,-0.196078431,11.5,2951.411517,-103.0,-2707.306931,-19753.0,-43.88235294,-74.0,8614.911765,-2762.019608,113.9803922,1483.962326,-3120.294118,-1437.5,3491.064463,3455.644869,3733.031872,-233.0,-122.6764706,3322.986809,3484.927136,-7266.0,2443.742835,1532,-3977.950495,9,4511.676471,4700.616846,3069.405883,-3064.294118,2927.838736,2608,-2228.77451,-1317.0,2253,-6140,-3790.45098,4174.994347,-12872,-6955,1483.467895,-3040.732673,6669.960784,-436.8039216,10977.0,9921.72549,273.0
1147,9,1,1,1,4,-176.0,153.0,-337.0,3760.662192,-6.0,245.0,-714.0,4128.178041,2040.956176,-5.0,3570.547297,3087.713925,108.0,3935.101843,-585.2871287,2417.637296,4097.35404,-2375.970297,2977.753323,4190.12126,13442.5,-214.5,3629.403669,4565.491492,18.0,-87.0,2872.817641,-32768,-3089.372549,-548.5,4096.843397,-3041.294118,-3070.257426,-450.0,123.2574257,3480.486093,350.0,-276.0,1318,2855.748335,-2487.970297,12143.0,2345.509204,2454.058453,5117.874512,-559.8811881,12373.70297,34.0,10654.0,4198.246277,1472,31.0,-2988.059406,-111.049505,-300.5,3258.044665,-172.0,-2274.405941,-5637.0,-235.5643564,-254.0,12278.27723,-2792.39604,-311.7821782,2796.931425,-3152.178218,-7450.0,2540.138385,2647.841216,4284.575318,-272.0,-59.00980392,2474.890116,2846.016161,-13247.0,3231.577162,830,-2662.188119,9,14991.14851,3538.831878,2950.585917,6549.178218,2066.588081,322,-3202.425743,-1173.0,-98,-14487,-2840.178218,3807.506443,-10534,-8121,2793.194943,-3265.663366,12301.66337,-988.950495,12224.0,10356.15686,-16.0
1148,9,1,1,1,4,174.0,-509.0,229.0,3844.304331,-259.0,-161.0,-393.0,4856.404494,2902.453103,-361.0,5161.13495,3384.592843,-201.0,3645.678763,-4745.762376,1976.583087,4100.742786,-3668.841584,4765.655984,4001.529043,9701.0,130.0,3403.391679,3966.361838,-617.5,-125.0,4720.890327,-15713,-2769.722772,43.0,3375.035624,-3454.376238,-4132.871287,-581.0,-142.8613861,3335.87752,-226.5,-196.0,1287,3536.636788,-3321.19802,13689.0,2117.381202,2002.033212,3809.580275,989.980198,10283.30693,68.0,2912.0,3232.692591,1693,923.0,-3014.24,110.8118812,403.0,2336.09406,53.5,-2353.81,-13444.0,-1021.831683,418.0,6624.316832,-2775.623762,136.5049505,2601.591801,-2660.653465,-13985.0,2742.403304,2222.49975,3341.171291,451.0,120.7029703,3313.418847,3385.802679,-8086.0,3514.848483,3115,-3825.58,9,6599.485149,4469.472728,1721.653862,605.1683168,2916.694,1000,-3214.970297,-1332.0,1218,-8126,-3744.980198,3467.287529,-12467,-6695,2600.964477,-2678.64,6669.851485,-3170.722772,10631.0,-579.4455446,116.0
1149,9,1,1,1,4,243.0,-74.0,-163.0,3360.003622,42.5,-584.0,492.5,2899.944083,2671.630794,317.5,3800.982145,2263.362566,-60.0,3537.135062,122.6176471,3069.036472,3363.3241,-2950.970588,4143.692363,3635.707584,11885.0,16.0,3365.120589,2981.434814,-11.0,-623.0,3401.018819,-12714,-2969.901961,-325.5,3795.397592,-2751.147059,-2288.764706,-240.0,95.97058824,3668.119837,-479.0,357.5,873,3208.216744,-3110.941176,8498.0,2316.135505,3072.054397,3774.17939,-78.7745098,11321.03922,-31.0,11331.0,3276.048322,979,-337.0,-2834.405941,-259.6176471,218.0,2405.558472,-420.0,-2324.851485,-6127.0,-324.2254902,4.5,11602.61765,-2860.794118,-351.4901961,3575.793007,-2409.098039,-1529.0,3077.04494,3167.936788,2959.004849,104.0,549.8823529,2798.372486,3191.791426,-2857.5,2778.232912,1449,-3480.158416,9,9014.480392,4009.992959,3210.563767,1266.323529,2684.233443,1236,-2701.470588,-1330.0,1257,-4409,-3026.284314,3602.144941,-14936,-8424,3564.185654,-3262.188119,12617.07843,-889.2058824,14203.5,11364.13725,-139.5
1150,9,1,1,1,4,-184.5,-132.5,-376.5,2816.191762,8.5,-176.0,-546.5,3271.084598,1610.110336,-345.5,2663.892334,2034.789051,-364.5,3817.646561,12275.65306,3762.978776,3098.610686,-2203.142857,3380.713949,2629.292369,17489.0,-366.0,3075.338131,3619.625477,25.5,-399.0,2937.176726,-32768,-2682.969697,-321.0,2801.199974,-3093.20202,-2605.489796,-351.5,76.26530612,3452.618526,-444.5,-355.0,113,2953.695299,-2328.857143,5311.0,1688.288976,3824.655659,2946.379675,-598.1020408,15324.72449,-77.0,7665.0,4391.78477,1702,79.0,-2769.918367,398.4489796,-409.0,1351.299737,-114.0,-3087.265306,-9652.5,103.6122449,-326.0,9711.530612,-2491.326531,-255.5102041,3519.64469,-3743.632653,750.0,2473.990069,2573.087751,3549.199095,-5.5,423.8585859,2684.107137,2951.87744,-12629.0,1942.622397,-159,-2840.193878,9,10538.31633,3104.965569,3341.510634,780.877551,1625.642523,760,-3889.591837,-2151.5,1615,-9681,-2453.836735,3124.14004,-7617,-7665,3492.127389,-2413.112245,12903.91837,-2243.897959,11428.5,12033.40404,-423.0
1151,9,1,1,1,4,126.0,-230.5,-264.0,3479.180598,-186.0,-251.0,-125.5,3226.088486,2161.276579,-42.5,3577.175192,3216.945616,-5.5,3943.824985,3220.826531,3256.523435,3985.198511,-2932.030303,3661.729065,3523.796329,11288.0,-83.0,3424.237332,2939.305965,242.5,-748.0,3646.963698,-8947,-2507.693878,-2.5,3747.001596,-2905.530612,-2666.081633,-397.0,-832.8673469,4375.41702,-74.5,-113.5,1151,1895.665098,-2518.785714,19187.0,3025.119746,3301.587701,3551.118609,167.5,11635.81633,-158.0,12436.0,3890.395397,1267,-576.0,-3246.816327,-338.989899,-537.0,3271.339201,-191.5,-3873.22449,-1227.0,132.6938776,-366.0,12697.32653,-3638.908163,-835.0816327,2420.553451,-3208.591837,-7578.5,2369.110712,1883.206264,4567.46881,-206.0,-590.0714286,2381.175022,1891.015203,-6117.0,3156.56448,660,-3298.163265,9,11719.02041,3022.606459,2183.919381,-2766.777778,2162.501913,335,-3911.181818,-1775.0,1432,-13722,-3005.540816,3358.561135,-9357,-6581,2416.738426,-3041.938776,11981.67347,3275.918367,18973.0,12347.68367,-88.0
1152,9,1,1,1,4,162.0,-3.0,-406.0,3123.382626,275.0,-148.0,-307.0,3913.68436,2572.257699,-48.0,3251.424567,2129.252018,62.0,3558.396595,3159.673267,2694.575365,3266.599835,-2603.069307,3949.01951,4035.01525,10782.0,-66.0,4103.259486,3597.834911,82.0,-133.0,3271.061029,-8964,-2663.405941,-373.0,3456.31808,-2419.287129,-3065.841584,190.0,191.6831683,3182.874461,-190.0,-246.0,342,2914.187217,-2661.712871,9748.0,3183.670708,2703.137599,4991.2004,338.990099,10706.27723,-75.0,13050.0,3684.190968,1021,130.0,-2735.23,-119.6336634,-53.0,3539.895054,-272.5,-3737.73,-5951.0,-337.4356436,-10.0,13130.15842,-2745.683168,357.4356436,2200.519624,-2708.316832,-10461.0,2200.052824,2265.143577,3196.449028,-231.0,309.2970297,2620.862328,2894.585346,-5083.0,2823.905686,-213,-2533.25,9,14234.94059,3136.988309,2562.128499,1301.663366,2577.831405,1459,-1633.732673,-2576.5,2207,-10297,-2585.19802,3279.695162,-7266,-6964,2110.764958,-2813.55,10594.56436,3378.386139,16911.0,11514.62376,-426.0
1153,9,1,1,1,4,-936.0,-330.0,-372.0,3904.258059,-426.0,-126.0,235.0,3222.885147,2639.409437,781.0,3860.399435,2124.075476,-124.0,3696.717847,5381.32381,2501.483093,3365.294598,-3197.314286,3966.06072,3972.964042,9964.0,-16.0,3394.25597,3581.669839,178.0,-245.0,3836.42565,-24627,-2565.980769,141.0,3558.869966,-3300.230769,-2577.634615,-587.0,-173.6634615,3676.21257,29.0,38.0,-116,2926.957282,-3200.8,6396.0,2061.645729,2505.326038,3248.71984,-378.8571429,7639.307692,-1168.0,5757.0,3303.903364,1163,-83.0,-3107.009524,-643.3809524,-4.5,1808.932983,497.0,-2281.134615,-10914.0,-425.7019231,-396.0,7608.314286,-2160.721154,92.20192308,2801.161879,-2595.857143,-7143.0,2575.480756,3115.014458,3829.981262,-273.0,-109.1809524,3390.144021,2895.834388,-10982.0,2202.732655,2032,-3670.846154,9,9577.257143,4321.701574,2414.663295,8.771428571,2641.268663,528,-2467.533333,-1568.5,1053,-8748,-3058.771429,3421.089348,-12148,-18614,2799.424439,-2974.855769,5257.442308,-3047.923077,23999.0,4870.942308,-59.0
1154,9,1,1,1,4,-287.5,229.0,727.0,4435.80106,325.0,-127.0,54.0,4519.537732,2661.39002,506.5,4350.65308,3959.325765,433.5,4564.94109,-4747.829545,2951.507247,5574.335741,-3592.397727,3859.154484,5121.81253,14933.5,795.5,4441.058507,4671.423872,608.0,-294.0,4720.835131,-3855,-3096.159091,20.0,4874.675392,-3033.397727,-3703.170455,-126.0,262.1818182,4044.167581,-277.5,590.0,2533,2879.818571,-3157.022727,12138.5,4250.422493,2972.584883,4478.60965,-103.7954545,9269.306818,-12.5,5004.0,4210.40093,4100,-441.5,-3745.409091,219.2159091,646.0,3995.767264,802.0,-3793.034483,-20571.0,234.7954545,630.5,8742.793103,-3564.363636,209.1818182,2620.955913,-3424.920455,-5298.0,2923.68373,2772.617667,3785.289889,1331.5,-276.0113636,2870.225043,2870.231018,-22623.0,3890.635189,1821,-3362.126437,9,8842.920455,3726.173083,2600.575383,966.0681818,2676.231212,1948,-4155.83908,-2817.0,2229,-32768,-3296.609195,4403.286544,-7890,-6393,2614.457996,-3575.5,11313.07955,689.2045455,12236.0,8573.465909,1475.0
1155,10,1,1,1,4,-851.0,241.0,-518.0,3229.766405,-444.0,-155.0,-279.0,3801.322252,2400.670559,54.0,3738.757454,2712.33327,283.0,3573.07043,-3446.336449,2523.560854,2875.060009,-3239.813084,3383.48513,3154.275567,17085.0,-560.0,3747.723667,3624.64654,205.0,109.0,3826.934014,-3040,-2850.672897,55.0,2551.647758,-2548.093458,-2708.915888,-367.0,-49.31775701,4023.815631,330.0,72.0,-234,3005.282183,-2644.233645,7640.0,2052.801236,2542.884983,3331.538634,-623.3831776,11754.99065,-378.0,9357.0,3250.771135,912,543.0,-2706.654206,332.5794393,54.0,2440.729104,215.0,-2468.896226,-10193.0,484.8878505,-376.0,13090.90654,-2963.859813,-30.98130841,2645.452768,-2278.130841,-11674.0,2465.064913,2370.286841,3752.894909,-494.0,226.5420561,2607.830216,2965.907074,-9494.0,2746.098841,-131,-2170.396226,10,11845.85981,3117.946138,2428.136664,-956.8317757,2404.14049,2361,-2600.53271,-1180.5,802,-32768,-2683.523364,3647.537123,-8522,-13859,2609.930999,-2090.373832,15679.3271,-490.411215,12469.0,13094.66355,-182.0
1156,10,1,1,1,4,-302.0,-508.0,64.0,3027.688465,-140.0,-68.0,814.0,3195.206073,2947.854422,52.0,3868.420105,2466.253612,-102.0,3287.876294,-9882.396396,1986.306017,3098.480162,-2909.0,3544.251379,3627.748922,7598.0,128.0,3437.622303,3384.979198,226.0,-264.0,3871.957769,-2772,-2821.279279,705.0,3220.877421,-2845.126126,-2520.369369,-198.0,180.5135135,3812.735499,-351.0,-255.0,825,2539.116098,-2778.54955,12956.0,2607.676719,2045.8264,3812.570126,-467.4324324,10909.94595,-164.0,11159.0,2691.033572,15,-398.0,-2473.099099,172.0540541,2.0,2528.895859,600.0,-2216.327273,-9814.0,142.8828829,176.0,14407.68468,-2968.027027,342.9369369,2997.580395,-2327.162162,-13830.0,2480.997322,2577.226105,3683.13856,-20.0,616.8288288,2511.655378,2535.092708,-4905.0,2322.736379,1438,-2847.345455,10,11066.18919,3494.197013,1682.281305,-2041.558559,2949.137958,968,-2807.918919,-1921.5,-41,-14318,-3223.423423,3740.431574,-16320,-32768,2994.152027,-2461.522523,15645.62162,2881.072072,12114.0,13729.67568,449.0
1157,10,1,1,1,4,265.0,167.0,-150.5,2726.735031,100.0,-608.5,-566.0,3791.565414,2507.528578,467.5,3348.406785,2117.986531,-814.5,3525.297376,1068.053571,2101.554745,3406.338332,-3127.517857,3228.250425,3652.641173,6292.0,640.5,3640.092373,4505.62886,-938.0,-589.5,3566.973159,-15091,-2964.517857,-407.0,3615.559999,-3053.276786,-2994.517857,683.5,271.4821429,3366.38153,-739.0,40.5,864,2723.700519,-3032.348214,9426.0,2325.130409,2123.102413,3731.261423,539.2321429,10643.69643,-134.5,5663.0,3701.903334,1025,-151.5,-3074.714286,198.375,358.5,2991.35116,-442.0,-1537.513514,-28.5,82.73214286,374.5,9243.232143,-2548.839286,336.8571429,2474.225766,-2790.044643,-695.5,2775.31514,2135.878456,3155.741946,-332.0,287.6696429,2637.89088,2722.443739,-11113.5,2323.260224,1974,-2612.666667,10,10196.23214,3515.855803,2241.010112,-2549.080357,2531.769354,226,-2159.232143,-1265.0,908,-14191,-2716.196429,3488.647755,-11607,-7792,2450.130098,-3023.625,6893.142857,1741.830357,17033.5,10606.50893,-489.0
1158,10,1,1,1,4,-476.0,-547.5,49.0,3613.80018,-200.5,418.5,-668.0,2748.212422,2744.250553,-951.5,3125.869073,2689.543302,212.0,3370.08528,962.8688525,2730.22809,3457.214763,-2795.770492,2951.367184,3267.184593,15818.5,-725.5,3406.043697,3166.65219,501.0,-337.0,3423.849777,-22798,-2571.688525,-493.5,3444.63497,-2447.991803,-2494.352459,87.0,-286.9754098,3267.239021,319.0,-227.5,75,2176.825426,-2809.868852,14832.0,2357.086154,2730.313909,3500.958138,146.0327869,9691.446281,596.5,5203.0,3332.087881,1211,-865.0,-2883.570248,731.5245902,-270.5,2169.77742,-185.0,-2838.322314,-945.5,-574.3606557,-151.0,9292.155738,-2591.07438,179.5785124,2379.25538,-2596.188525,-7816.0,2573.085361,2187.448624,3044.158495,-512.0,-192.3114754,1758.197231,2099.685398,2945.0,2301.952191,1218,-2545.123967,10,8634.565574,3126.288293,2647.85863,-2592.254098,2747.907996,59,-2363.721311,-1709.0,1110,-6562,-2633.836066,2857.135035,-8925,-13591,2338.430777,-3070.107438,7322.360656,2221.545455,13624.0,9641.106557,26.5
