unique_id,mode,gender,hold racket handed,play years,level,segment5_Az_median,segment9_Az_median,segment23_Az_median,segment8_Az_median,segment10_Az_median,segment13_Az_median,segment7_Az_median,segment12_Az_std,segment12_Az_median,segment17_Az_std,segment20_Az_std,segment18_Az_std,segment1_Az_mean,segment19_Az_median,segment18_Az_mean,segment15_Az_median,segment4_Az_median,segment14_Az_std,segment25_Az_median,segment7_Ax_max,segment1_Az_median,segment12_Ax_std,segment26_Ax_mean,segment13_Az_std,segment4_Az_std,segment12_Ax_mean,segment18_Az_median,segment20_Az_median,segment20_Gz_mean,segment21_Gx_max,segment0_Az_median,segment8_Az_mean,segment3_Az_median,segment9_Ax_std,segment15_Gz_median,segment12_Gx_max,segment16_Gz_mean,segment25_Ax_std,segment14_Gx_max,segment10_Az_std,segment13_Ax_std,segment17_Az_median,segment3_Ax_max,segment11_Az_median,segment21_Gz_mean,segment14_Gz_median,segment25_Az_mean,segment16_Gx_max,segment7_Az_std,segment0_Ay_mean,segment25_Ax_mean,segment20_Ax_mean,segment7_Ax_mean,segment7_Ay_max,segment6_Az_std,segment6_Ax_std,segment26_Ay_max,segment21_Az_std,segment3_Gz_mean,segment0_Ay_median,segment19_Az_std,segment8_Ax_std,segment16_Ax_std,segment10_Ax_std,segment15_Ax_mean,segment10_Ax_mean,segment14_Gx_std,segment5_Ax_max,segment26_Ax_max,segment16_Az_mean
1196,10,1,1,1,5,-268.0,-289.0,-614.0,-252.0,-29.0,-428.0,-197.0,1898.8331363406687,-363.0,1890.0197245337467,1940.1433191301696,2451.5980442383316,-464.6868686868687,-779.0,-291.82828282828285,-301.0,-770.0,2226.99815628187,-563.0,7658.0,-742.0,1781.3414276634364,2611.44,2355.298493908709,1897.270648075754,2824.3030303030305,-307.0,-492.0,387.8080808080808,7301.0,-493.0,-463.67676767676767,-162.0,1323.2575354988785,-1395.0,7132.0,395.55555555555554,1588.3344211612257,7702.0,1844.6516265972296,1876.3145762211368,-307.0,6960.0,-491.0,-530.8686868686868,605.0,-756.4343434343434,9491.0,2054.2565717170305,-2585.717171717172,2925.777777777778,2323.8585858585857,2892.747474747475,897.0,1666.379643604888,2008.9124418095628,1947.0,1637.2244950959252,65.86868686868686,-1829.0,1920.4509227148903,1982.9138765699545,1626.912298238782,1841.9237307486185,3675.5050505050503,2834.2020202020203,3899.1735353729982,6934.0,7819.0,-250.5050505050505
1197,10,1,1,1,5,-486.0,-359.0,-545.0,-988.0,5.0,-457.0,-577.0,1938.3895843874311,-302.0,2780.942043588093,1091.0636573541865,1843.3809641654705,-444.3428571428571,-308.0,-460.2,-145.0,-454.0,1487.8686419478065,-291.0,6586.0,-597.0,1759.9535162898858,2740.019047619048,2458.9447437814706,2002.9620546306537,3268.1047619047617,-554.0,-290.0,253.2952380952381,7554.0,-637.0,-461.48571428571427,-389.0,1847.4777973989528,-594.0,9193.0,-1117.6666666666667,1584.1125410672184,9985.0,2008.4199282203317,2092.7848437373755,-1249.0,7392.0,-435.0,-532.4285714285714,-571.0,-524.6476190476191,7700.0,1679.2886501766886,-3000.8380952380953,2886.32380952381,2395.2285714285713,2894.5238095238096,123.0,2072.0656779616925,1806.356833889104,1293.0,2508.655249422191,893.3238095238095,-1897.0,817.880174958147,1878.193220278045,2053.027650980768,1396.4137663324295,2573.552380952381,2601.4285714285716,3785.645697491879,7746.0,7188.0,-809.1904761904761
1198,10,1,1,1,5,-1681.0,-391.0,-566.0,-679.0,-442.0,-459.5,-288.0,2268.647947764003,-407.0,1881.2326369281948,1825.9272251326167,1956.3523767352597,-679.0927835051547,-89.0,-325.70103092783506,-390.0,-582.0,2171.10783846717,-638.0,6564.0,-520.0,1831.8468373121125,3332.1326530612246,2078.147282048375,1832.8240805127327,2684.2680412371133,-227.0,-295.0,-9.618556701030927,8389.0,-232.0,-769.7731958762887,-224.0,1616.3169710678178,1574.0,6948.0,271.88659793814435,1987.84432148116,7932.0,1835.0479935677413,2179.3274811261545,-251.0,8535.0,-521.0,-0.7319587628865979,38.0,-584.6907216494845,9079.0,1935.0729024630416,-2130.8453608247423,2861.4123711340208,3256.7319587628867,3194.865979381443,901.0,1849.5012347394047,2034.644940683184,1213.0,1971.0422160823732,-144.39175257731958,-1739.0,1803.241938624004,1828.6491826895192,1807.0657659104256,1975.2349605901768,3580.618556701031,3343.4123711340208,3656.752731695,8820.0,7037.0,-260.82474226804123
1199,10,1,1,1,5,-516.0,-448.0,-595.5,40.0,-261.5,-485.0,-256.0,1903.8098625823,54.0,1708.7920617245122,2285.967049352011,2088.624198698375,-346.57954545454544,-614.0,-312.45454545454544,-654.5,-168.0,1818.245831877358,-325.5,6863.0,-420.0,1702.1079167565656,2728.7954545454545,1968.9180637631969,2004.669565831938,3169.137931034483,-74.0,-235.0,104.9318181818182,8638.0,-416.0,-216.92045454545453,-461.0,1969.8493709066445,-228.0,9540.0,146.60227272727272,2058.5003585402983,8617.0,2165.25865146948,2332.4413719567965,-910.0,8146.0,-234.0,-157.61363636363637,1984.0,-403.45454545454544,8082.0,1588.2199585724998,-1597.7701149425288,3239.715909090909,2874.0454545454545,3324.885057471264,1268.0,2091.8318372741833,1400.4740135685436,484.0,1994.4951570013031,-424.4886363636364,-1717.0,1931.8722434233323,1496.2781024912565,1348.0458487781705,1402.7330185600076,3373.659090909091,2765.8522727272725,3100.3065123209262,6698.0,7216.0,-7.511363636363637
1200,10,1,1,1,5,-614.0,-371.0,-467.0,-256.0,-48.0,-171.0,-497.0,1671.835656793256,-560.0,1955.9179507962272,2002.65463684971,1984.549950682572,-81.2247191011236,-694.0,-294.14606741573033,-570.0,-176.0,1642.3225369086229,-622.0,7137.0,-250.0,1920.0161211738505,2917.277777777778,2182.666680612671,1653.8875389261586,2985.067415730337,-398.0,-1953.0,169.52808988764045,6921.0,-506.0,-373.8777777777778,-259.0,1561.339411445381,-680.0,7802.0,110.47191011235957,1693.9301519474789,4798.0,1788.7393512919214,2003.6251499336863,-401.5,8964.0,-203.0,-345.75280898876406,1260.0,-627.2022471910112,7203.0,2115.927010019088,-2616.7977528089887,3007.38202247191,2067.168539325842,3000.955056179775,2134.0,2029.8449458589848,2489.278588654319,629.0,1601.5753479787095,346.3258426966292,-1804.0,1678.0766513548317,2059.556188228215,1801.4220435162615,1882.00600019624,2898.988764044944,2963.7640449438204,2552.590165144619,6989.0,6942.0,-342.3370786516854
1201,10,1,1,1,5,-457.0,-625.5,-497.0,-437.0,-633.0,-529.0,-283.0,1682.9088792448658,-656.5,2638.5015439316817,1875.7741985765151,2171.978070237938,-363.19565217391306,-751.0,-367.1847826086956,-219.5,-154.0,1890.439161272228,-392.5,7688.0,-410.0,1910.1148527842593,2571.4239130434785,2439.415954259744,1637.6114938810438,2657.2934782608695,-305.5,-210.0,-199.2717391304348,7505.0,-407.0,-578.5652173913044,-550.5,2132.215532277859,-160.0,8127.0,-175.04395604395606,1920.133421123369,7718.0,1868.9858257638475,1429.6939556110517,-1246.0,7020.0,-497.5,-115.86813186813188,1570.0,-673.7391304347826,8219.0,1642.504007693217,-2688.2087912087914,3101.282608695652,2809.5978260869565,3044.717391304348,768.0,1615.034975508952,1600.5395768388266,936.0,2100.4672598200946,-291.1521739130435,-2530.0,2426.6430840509697,1930.0242134635944,2209.3566161687263,2010.4774836723689,3316.217391304348,2702.813186813187,3618.09769837491,6523.0,6915.0,-403.989010989011
1202,10,1,1,1,5,-419.0,-427.0,-340.0,-749.5,-492.0,-661.0,-212.0,1974.1326934389056,-501.0,1988.43767278344,1959.5126138500432,2455.857515848093,-255.1413043478261,-453.0,-128.71428571428572,-695.0,-268.0,2199.009327879734,-486.0,7113.0,-375.0,2027.0451265770048,2370.9239130434785,2420.7778242656887,1709.4512751460038,3033.521739130435,-388.0,-506.5,-131.7391304347826,7767.0,-411.0,-479.44565217391306,-127.0,1915.8554251044584,320.5,6693.0,414.5,1983.5315229301168,10391.0,1707.860868761362,2222.296628848774,-453.0,7409.0,-473.0,-465.5217391304348,1934.0,-413.2391304347826,7748.0,1995.6852038566224,-2879.6373626373625,3256.0434782608695,2570.1304347826085,2788.2934782608695,1209.0,1835.0893888901956,1955.3306860176924,1491.0,1897.4282972161452,8.782608695652174,-2034.0,1817.486602290036,2527.968824491165,1316.4692561763327,2110.6438687383343,2917.021739130435,3274.7391304347825,4239.601737944814,6462.0,5287.0,-372.1521739130435
1203,10,1,1,1,5,-291.0,-399.0,-615.0,117.0,-557.0,-282.0,-615.0,2605.3850363170536,-591.0,2097.077903902169,2106.9351759407405,2123.330731688862,-1214.4520547945206,-613.0,-657.2054794520548,-242.0,93.0,2415.717094700624,-382.0,6506.0,-667.0,1760.1599013196353,2953.698630136986,2224.3266986107906,2063.1560275813467,3061.671232876712,-502.0,-661.0,-1728.3972602739725,9431.0,-239.5,-58.42465753424658,-181.0,1087.2549805618803,1078.0,9730.0,-205.6986301369863,2253.773511323904,9405.0,974.3231598479535,2271.1704566270573,-248.0,5961.0,-648.0,950.6027397260274,1488.0,-359.7808219178082,8242.0,2304.2688788944142,-1979.9305555555557,3601.027397260274,3266.4383561643835,2824.3561643835615,-222.0,1617.9666171166696,2365.8492521303197,1072.0,1991.844957701932,-2019.7534246575344,-1841.0,2759.186370183816,1838.8972569957384,1778.051619299402,1228.9156874804858,3408.780821917808,2387.986301369863,4695.386525090746,6477.0,5831.0,-984.0
1204,10,1,1,1,5,-680.0,-429.5,-531.0,-166.0,-508.0,-382.0,-993.0,1904.7576951579065,267.0,2000.3453015488644,2018.8001258384256,2307.761961626867,-347.46835443037975,-830.0,-71.43589743589743,-1342.0,-584.0,2155.4238731778987,-1160.0,4351.0,-405.0,2430.1432406022027,3238.0,2112.9184176643394,2113.0112239699474,3669.26582278481,-245.0,-759.0,-333.7848101265823,6729.0,-296.5,-441.46835443037975,-518.0,1562.507241745217,-1285.0,5348.0,-242.08860759493672,3463.264535485205,5698.0,1531.9964506550727,2428.7773253112687,-634.0,8056.0,-572.0,-634.2784810126582,2347.0,-664.2151898734177,6750.0,1659.8311162288585,-1300.8589743589744,3115.8481012658226,2825.53164556962,2428.8987341772154,2571.0,1502.8556497514144,1529.7504757921104,266.0,1938.6711858053725,-671.9493670886076,-1365.0,2201.475982426729,1881.3342496443304,2168.6057671327603,2056.837189668574,2556.4556962025317,3002.2025316455697,3077.725954309733,7573.0,7409.0,-393.53164556962025
1205,10,1,1,1,5,-781.0,-730.0,-559.0,-771.0,-383.0,-824.5,-689.0,1827.5906750946715,-646.0,2345.9821315416234,1878.9965413752095,1959.2870400162028,-341.126582278481,-606.0,-82.30379746835443,-244.0,-691.0,2024.0164355372976,-1045.0,8989.0,-593.0,2005.5574590020497,2792.05,2265.86699049034,1723.815487226217,3749.987341772152,146.0,-261.5,1564.5,8862.0,-314.0,-747.4303797468355,-1067.0,1929.4746613612535,-609.0,6665.0,470.886075949367,1522.3015215286114,6602.0,2199.3340814570843,2156.7518180921397,-314.0,7906.0,-385.0,516.632911392405,-1532.0,-547.1139240506329,7205.0,2490.7333836955863,-3039.746835443038,2641.278481012658,3565.5,3157.5696202531644,464.0,1763.55273945628,2415.7300344564583,1434.0,1457.9593186298728,-117.21518987341771,-2561.0,1979.012437355354,2516.3491977566373,2077.165335681715,2143.000132229604,2802.3417721518986,3331.6582278481014,3190.0003018766947,7472.0,5921.0,-689.6455696202531
1206,1,1,1,0,3,-1453.0,-1316.0,-1418.5,-971.0,-1023.0,-647.0,-1447.0,4250.623856616691,-2252.0,3735.941514531511,4130.432944662903,3721.5734380225977,-956.7407407407408,-774.5,-502.8148148148149,-1119.5,-651.0,3710.2289951105618,682.0,11362.0,-2277.0,4927.348103701221,2001.8148148148148,3871.91708049874,3972.4940801384782,3403.8703703703704,-1424.5,-1234.5,3186.277777777778,32767.0,-814.5,-456.5740740740741,-1286.0,5306.709698944834,8856.0,32767.0,4030.1666666666665,5611.543097935388,32767.0,3710.4955664662143,4467.982134773252,-1378.5,10514.0,-1068.5,1522.6851851851852,32767.0,765.8148148148148,32767.0,4261.591613941815,-2444.3703703703704,5203.2037037037035,4702.185185185185,3586.4814814814813,-855.0,4850.069626902532,6548.579850049103,-773.0,4233.2271221001065,1189.0925925925926,-2226.0,4037.3130658691966,5072.341408853491,4363.213847601785,4483.867921873851,3928.1296296296296,4325.574074074074,26241.26711767856,10983.0,8321.0,-474.64814814814815
1207,2,1,1,0,3,-512.0,-661.0,-531.0,-866.5,-1018.5,-460.0,-771.0,3402.0103348042953,-800.0,3014.5704091477087,3084.3905793679487,2782.7993910678747,-676.75,-1211.0,-1132.046875,-686.0,321.0,3180.5532580580616,-581.0,13603.0,-1686.0,6317.843895201183,2729.2153846153847,3087.719350404961,2917.8202186092617,7032.015625,-1095.0,-1788.0,2011.515625,32767.0,-546.0,-900.46875,-1100.0,7023.711449815791,-16715.0,32767.0,1357.0625,6198.090498463896,32767.0,2742.6171354582075,5678.134530962522,-751.0,13449.0,-932.0,1612.453125,16917.5,-748.875,32767.0,3487.0761783490575,-3702.859375,6312.28125,4898.5625,6265.169230769231,-797.0,3498.942235251248,6187.912259545697,-1209.0,2565.9225093471955,4043.3384615384616,-2483.5,3549.138524692383,6514.786742765333,5977.696504180665,6814.625631952361,6798.369230769231,5801.109375,23976.396429104727,15055.0,6341.0,-569.9375
1208,3,1,1,0,3,-500.5,-755.0,-762.0,-670.0,-857.0,-631.5,-660.0,3752.458364830356,-668.0,3889.5348844357745,3517.8084305576476,3159.096771235878,-565.4591836734694,-539.0,-609.340206185567,-645.0,-22.5,3697.225220614106,-254.0,11754.0,-465.0,4070.930342846435,3365.7448979591836,4182.105278230681,3076.575734481438,3086.2474226804125,-752.0,-468.0,6466.806122448979,32767.0,-1165.0,-773.3673469387755,-139.0,3358.464157669788,22063.0,32767.0,13989.84693877551,4340.098779829754,32767.0,3675.374589405681,3970.5966253217216,-305.5,11291.0,-390.0,8315.98969072165,15575.0,-1097.6224489795918,32767.0,3094.125113069436,-2750.175257731959,3203.622448979592,2911.3673469387754,2703.8673469387754,-560.0,3712.052735582305,4060.8073942725578,-248.0,4016.628192577823,4294.412371134021,-732.0,4110.253272522962,3457.727534769964,3432.9629279837054,3847.9969798418674,2933.6082474226805,2830.908163265306,19507.11401407074,13242.0,15053.0,-1915.642857142857
1209,4,1,1,0,3,-741.5,-513.0,-285.0,-817.0,-961.0,-976.0,-399.0,3285.208015753001,-1056.5,4630.034495020444,4036.003944552579,4588.177266717621,-1980.2659574468084,-473.5,-1156.6666666666667,-1292.0,-1073.0,4385.954145136641,-536.0,17294.0,-1051.0,3929.303696204672,1898.478723404255,4433.182718760998,4256.990200821759,2284.074468085106,-633.0,-597.0,14489.043010752688,32767.0,-903.0,-1166.2978723404256,-1129.5,4238.310090083275,14536.0,32767.0,11862.170212765956,5362.483310461641,32767.0,4436.74367557269,4845.015840492542,-425.0,17817.0,-927.0,16395.76595744681,23227.0,-507.7659574468085,32767.0,5191.680198271334,-4211.215053763441,4026.372340425532,3899.6989247311826,3385.478723404255,456.0,4900.941328478781,4749.678595207834,538.0,3385.8457240698895,11134.41489361702,-2382.0,4340.117626177183,4937.063310988978,5021.997613803358,4442.881594764521,3065.2795698924733,2962.0851063829787,18809.028932401667,15708.0,12536.0,-1139.7340425531916
1210,5,1,1,0,3,-1152.0,-1096.0,-741.5,-878.0,-1237.0,-1457.0,-443.5,4782.297653684221,-1011.0,4820.857194494734,4195.570516781378,4588.997647128561,-1406.169811320755,-740.0,-1286.152380952381,-787.5,-632.5,4392.548912138853,-1040.0,18825.0,-1019.0,4977.221059414491,4218.188679245283,4900.48795040026,5267.123852295322,3315.8396226415093,-684.0,-797.0,10776.88679245283,32767.0,-1044.0,-1437.304761904762,-449.5,5830.949379061557,21179.0,32767.0,13406.866666666669,5334.198588313495,32767.0,5258.770980288954,5365.221152466624,-731.0,19829.0,-826.0,15248.390476190476,29741.5,-1509.3962264150944,32767.0,5120.134566145318,-905.6285714285714,3470.7924528301887,3380.764150943396,3379.632075471698,-60.0,4824.443320766301,5480.203895430631,-99.0,4173.585548723903,13397.792452830188,-800.0,4180.15495799559,5150.80559215384,5235.474357360177,5748.623980273537,3398.132075471698,4037.32380952381,17676.99706473088,18025.0,21453.0,-1065.5238095238096
1211,6,1,1,0,3,-825.5,-943.0,-515.5,-780.5,-502.5,-845.5,-428.0,4466.184659184894,-695.5,4624.564912575326,4477.334360850693,4639.646567397743,-1394.5196078431372,-537.5,-1247.2574257425742,-642.5,-813.5,4264.700810499576,-266.5,18190.0,-446.0,5289.3817796887515,3704.598039215686,4167.095797693975,4446.077370127638,3791.235294117647,-735.0,-1169.0,9567.892156862745,32767.0,-1089.0,-1043.0882352941176,-673.0,5638.5452601986535,23435.5,32767.0,10376.833333333334,4868.683148663108,32767.0,4614.405282504695,5125.985339061229,-982.0,14219.0,-712.5,9600.137254901962,21373.0,-1188.686274509804,32767.0,4637.2046823960645,-4456.445544554455,2944.470588235294,3462.7156862745096,3503.970588235294,-134.0,4478.520491927739,5139.701327318991,-121.0,4460.237053351274,17121.58823529412,-1037.0,4217.560930891958,5507.694023522676,4998.960503132632,5455.17204695684,3754.0098039215686,3636.392156862745,18115.89835509755,18192.0,19021.0,-1298.4803921568628
1212,7,1,1,0,3,-229.0,-651.0,-937.5,-1345.0,-1233.0,-1021.0,-282.0,4009.9165879507464,-581.0,5609.4457742490695,4824.610008878419,3272.2601545404837,-1457.9223300970873,-1155.0,422.4466019417476,-1021.0,-773.0,2915.1502929785997,-970.0,20764.0,-437.0,5773.802482064538,1685.6796116504854,4956.64524439676,3666.4982137558945,3714.8155339805826,59.0,-247.0,10619.747572815531,32767.0,-1197.5,-349.1650485436893,-687.0,6310.773930064396,29291.5,32767.0,12383.466019417476,6522.130431625935,32767.0,3613.756830008127,6575.041619620785,-999.0,19613.0,-458.5,8557.213592233009,29268.0,-629.1456310679612,32767.0,4956.447659899666,-3818.794117647059,4278.854368932039,4356.407766990291,4750.362745098039,1838.0,3404.2002894801017,6111.246733796816,24.0,5483.79941688963,11254.254901960783,-741.0,4475.045926277341,4771.280670796219,5737.120959698489,5305.171247305667,3687.950980392157,2925.0873786407765,18800.713091642698,20812.0,4933.0,-638.3495145631068
1213,8,1,1,0,3,-583.0,-760.0,-747.0,-949.5,-1189.0,129.0,-296.0,4677.9332052889495,-1115.0,4846.562863667295,4648.307142678493,5570.328493721892,-1076.5922330097087,-1845.0,-2753.735294117647,-413.0,-1074.5,4304.644721685031,-707.0,18180.0,-738.0,5537.504756798388,3313.9223300970875,5196.180915563605,5146.4482282083245,3518.5686274509803,-1548.5,-948.0,13306.078431372547,32767.0,-1317.0,-1383.343137254902,-505.0,5740.097775461974,27293.0,32767.0,10190.264705882351,6287.671786389195,32767.0,4615.873108911684,5547.49916623159,-279.0,17144.0,-629.0,15777.281553398056,19268.5,-534.9126213592233,32767.0,4972.307077173975,-658.6176470588235,4463.854368932039,3380.0098039215686,3477.456310679612,589.0,4281.284176642871,5930.082027359408,357.0,4005.814898028423,12306.194174757282,-572.0,3704.6680931830456,5776.349159366916,5554.083318136832,5913.496990249584,3368.0776699029125,3863.205882352941,20554.56680399526,17233.0,24047.0,-1527.5
1215,9,1,1,0,3,-707.5,-619.0,-763.0,-811.0,-356.0,-835.0,-717.0,2547.091289442826,-709.0,3026.216557253504,2673.5009534668684,2428.103894479498,-1092.8877551020407,-427.0,-1209.6836734693877,-762.5,-607.0,2231.866676418596,-674.5,11113.0,-559.0,3348.320075545453,3197.969696969697,2526.4930103068714,2656.5558311284444,2223.091836734694,-757.0,-808.5,-327.53061224489795,7223.0,-810.5,-1426.3367346938776,-618.0,3278.7639589168934,2692.5,6908.0,-106.86734693877553,3419.6398773213577,6867.0,2596.722407569623,3052.2846623194614,-489.5,9990.0,-536.5,-266.98979591836735,1329.5,-1234.6224489795918,7955.0,2947.87369902052,-2827.826530612245,2709.1326530612246,2435.4591836734694,2091.1632653061224,1403.0,3074.5199112568293,3839.384800131641,1007.0,2596.617789332414,-749.4081632653061,-2114.5,2046.018123884856,2916.651334596064,3599.7253927294546,3325.2133746080444,2705.2448979591836,2458.183673469388,2814.48938721124,9200.0,9411.0,-944.530612244898
1216,9,1,1,0,3,-437.0,-570.0,-1230.0,-855.0,-705.0,-2009.5,-940.0,1765.453202399173,-576.0,2632.1082223538656,2707.846522835561,2610.3506951962136,-575.5684210526316,-776.0,-1021.242105263158,-377.0,-806.0,2484.484186621723,-500.0,10513.0,-339.0,2653.9324973306707,2764.2916666666665,2660.6617088109188,2836.9841164337713,2411.452631578947,-647.0,-1253.5,-377.5625,6804.0,-818.0,-1321.5894736842106,-776.0,3462.2607144374388,2664.0,4480.0,568.7473684210527,3242.10740396375,6903.0,2186.105610199875,3259.6929652086183,-793.0,12496.0,-581.0,-76.22105263157894,2145.0,-1126.7052631578947,4789.0,2304.9360009141797,-3473.936842105263,2475.2105263157896,2496.84375,2265.178947368421,1095.0,2627.310818858113,3349.939516452333,1666.0,2682.2590826750497,327.77894736842103,-1924.0,2423.971904886414,3616.318911978062,3058.005272103128,3112.5636636059353,1773.8,2394.8,2821.4603991628737,10189.0,9496.0,-2067.7263157894736
1217,9,1,1,0,3,-854.0,-946.0,-753.5,-1018.0,-704.0,-1086.0,-799.5,2384.1803499799435,-527.0,2564.5863051182346,2222.112418398313,2263.3621403454526,-560.88,-838.0,-1108.767676767677,-584.0,-532.0,2176.605680503476,-639.5,7859.0,-361.5,3315.343033634731,2895.67,2572.989429029976,2309.8746418582978,2486.060606060606,-1147.0,-983.5,-381.24,5373.0,-844.0,-924.55,-980.0,3072.1792668077373,2193.0,6026.0,-114.03,2836.0169002317316,6679.0,2634.0688810089987,3518.795794529714,-429.5,10544.0,-608.5,1228.1919191919192,924.0,-1097.74,6387.0,2331.477853615599,-3907.969696969697,2973.04,2363.95,2308.81,2481.0,2341.0609440248245,3196.0810814745064,773.0,2392.4764549715223,158.21212121212122,-2663.0,2616.4211421520044,3275.1648613619436,3391.0559664358243,3343.820579815849,2966.0,2456.9,2560.428532804616,9797.0,9830.0,-1115.6
1218,9,1,1,0,3,-702.0,-575.0,-443.0,-253.0,-292.5,-891.0,-714.5,1776.2425360444954,-600.0,2461.177384099471,1927.2519941568205,2009.359672018584,-1398.3085106382978,-689.0,-918.468085106383,-742.5,-475.5,2337.287631577512,-692.0,8590.0,-1418.0,2036.6776649286885,2428.521276595745,2613.530454114852,2279.4374211869226,1550.063829787234,-1016.5,-946.5,-437.5531914893617,7889.0,-445.5,-904.2553191489362,-1109.0,2512.6463994112705,1485.5,6049.0,-42.734042553191486,2243.820395935655,7951.0,1651.2804486106484,2473.6266391219297,-798.5,7206.0,-809.0,1201.7553191489362,948.0,-839.3723404255319,8210.0,2042.52085427084,-2824.0106382978724,2581.340425531915,2767.4574468085107,2484.6702127659573,1496.0,2559.9616412085225,2712.140871245001,309.0,1828.151805789475,-538.2021276595744,-2738.5,2023.2452527465448,2026.8084444141664,2648.5686348674144,2005.889321644665,2657.2978723404253,1493.712765957447,3545.225787609165,9570.0,8047.0,-1105.042553191489
1219,9,1,1,0,3,-709.5,-733.5,-908.0,-544.5,-510.0,-565.0,-210.5,2069.811297558306,-704.5,2277.821672102538,1851.482767563461,1806.056943149911,-455.78,-899.0,-1005.09,-534.0,-521.5,2059.540673524075,-653.5,6811.0,-248.0,1828.8433517116769,1871.0891089108911,2040.0294265932864,2164.974851101047,2030.93,-693.0,-295.0,677.8910891089109,6437.0,-770.5,-818.41,-814.0,1681.6153751675795,1202.0,8026.0,468.6930693069307,2065.469182921885,6935.0,1640.435629879711,2447.0935089018717,-561.0,7155.0,-542.0,-241.71,1948.5,-1150.9,7564.0,1798.7493249199567,-1547.24,2226.88,2269.108910891089,2620.04,246.0,1981.837908245616,1923.5147521822032,1329.0,2113.7803404090973,165.8118811881188,-1481.0,2030.28723130497,2147.5775390891013,1909.1435598827911,1842.6147662882324,2176.9,2225.346534653466,3032.065193626285,6732.0,5848.0,-945.019801980198
